chapter	linenumber	word	n_words	n
Глава 6	3398	я	2117	72
Глава 6	3398	так	2117	12
Глава 6	3398	сказать	2117	1
Глава 6	3398	приступил	2117	1
Глава 6	3398	к	2117	11
Глава 6	3398	делу	2117	1
Глава 6	3398	она	2117	16
Глава 6	3398	появилась	2117	1
Глава 6	3399	из	2117	13
Глава 6	3399	за	2117	18
Глава 6	3399	ширм	2117	1
Глава 6	3399	и	2117	89
Глава 6	3399	ну	2117	7
Глава 6	3399	ты	2117	26
Глава 6	3399	конечно	2117	8
Глава 6	3399	понимаешь	2117	3
Глава 6	3399	все	2117	10
Глава 6	3399	это	2117	10
Глава 6	3399	случилось	2117	2
Глава 6	3399	так	2117	12
Глава 6	3400	быстро	2117	1
Глава 6	3400	после	2117	2
Глава 6	3400	того	2117	2
Глава 6	3400	как	2117	30
Глава 6	3400	я	2117	72
Глава 6	3400	в	2117	53
Глава 6	3400	конюшенном	2117	1
Глава 6	3400	дворе	2117	1
Глава 6	3400	вынимал	2117	1
Глава 6	3400	у	2117	10
Глава 6	3400	этой	2117	1
Глава 6	3400	девицы	2117	1
Глава 6	3400	мошку	2117	1
Глава 6	3400	из	2117	13
Глава 6	3401	глаза	2117	2
Глава 6	3401	что	2117	51
Глава 6	3401	обратить	2117	1
Глава 6	3401	все	2117	10
Глава 6	3401	в	2117	53
Глава 6	3401	шутку	2117	1
Глава 6	3401	было	2117	8
Глава 6	3401	не	2117	51
Глава 6	3401	так	2117	12
Глава 6	3401	то	2117	3
Глава 6	3401	просто	2117	2
Глава 6	3401	мне	2117	16
Глава 6	3401	во	2117	4
Глава 6	3401	всяком	2117	2
Глава 6	3402	случае	2117	2
Глава 6	3402	не	2117	51
Глава 6	3402	удалось	2117	1
Глава 6	3402	вот	2117	10
Глава 6	3402	и	2117	89
Глава 6	3402	вся	2117	2
Глава 6	3402	история	2117	1
Глава 6	3402	берти	2117	10
Глава 6	3402	ты	2117	26
Глава 6	3402	умеешь	2117	1
Глава 6	3402	связывать	2117	4
Глава 6	3402	простыни	2117	5
Глава 6	3403	столь	2117	1
Глава 6	3403	резкий	2117	1
Глава 6	3403	переход	2117	1
Глава 6	3403	с	2117	15
Глава 6	3403	одной	2117	2
Глава 6	3403	темы	2117	1
Глава 6	3403	на	2117	22
Глава 6	3403	другую	2117	2
Глава 6	3403	ошарашил	2117	1
Глава 6	3403	меня	2117	17
Глава 6	3404	связывать	2117	4
Глава 6	3404	простыни	2117	5
Глава 6	3405	я	2117	72
Глава 6	3405	все	2117	10
Глава 6	3405	обдумал	2117	1
Глава 6	3405	под	2117	3
Глава 6	3405	кроватью	2117	1
Глава 6	3405	пока	2117	3
Глава 6	3405	вы	2117	6
Глава 6	3405	со	2117	3
Глава 6	3405	сподом	2117	2
Глава 6	3405	беседовали	2117	1
Глава 6	3405	и	2117	89
Глава 6	3405	пришел	2117	1
Глава 6	3405	к	2117	11
Глава 6	3406	заключению	2117	1
Глава 6	3406	что	2117	51
Глава 6	3406	выход	2117	2
Глава 6	3406	один	2117	1
Глава 6	3406	мы	2117	3
Глава 6	3406	должны	2117	1
Глава 6	3406	снять	2117	1
Глава 6	3406	простыни	2117	5
Глава 6	3406	с	2117	15
Глава 6	3406	твоей	2117	1
Глава 6	3406	постели	2117	1
Глава 6	3407	скрутить	2117	1
Глава 6	3407	и	2117	89
Глава 6	3407	связать	2117	2
Глава 6	3407	их	2117	4
Глава 6	3407	ты	2117	26
Глава 6	3407	спустишь	2117	1
Глава 6	3407	меня	2117	17
Глава 6	3407	на	2117	22
Глава 6	3407	них	2117	2
Глава 6	3407	из	2117	13
Глава 6	3407	окна	2117	1
Глава 6	3407	я	2117	72
Глава 6	3407	читал	2117	2
Глава 6	3407	о	2117	7
Глава 6	3407	таком	2117	1
Глава 6	3408	способе	2117	1
Глава 6	3408	в	2117	53
Глава 6	3408	романах	2117	1
Глава 6	3408	и	2117	89
Глава 6	3408	помнится	2117	1
Глава 6	3408	видел	2117	5
Глава 6	3408	в	2117	53
Глава 6	3408	кино	2117	1
Глава 6	3408	как	2117	30
Глава 6	3408	только	2117	7
Глава 6	3408	выберусь	2117	1
Глава 6	3408	из	2117	13
Глава 6	3408	дома	2117	3
Глава 6	3409	возьму	2117	1
Глава 6	3409	твой	2117	1
Глава 6	3409	автомобиль	2117	1
Глава 6	3409	и	2117	89
Глава 6	3409	в	2117	53
Глава 6	3409	лондон	2117	1
Глава 6	3409	что	2117	51
Глава 6	3409	потом	2117	4
Глава 6	3409	я	2117	72
Глава 6	3409	еще	2117	7
Глава 6	3409	не	2117	51
Глава 6	3409	решил	2117	2
Глава 6	3409	может	2117	6
Глава 6	3409	быть	2117	7
Глава 6	3410	уеду	2117	1
Глава 6	3410	в	2117	53
Глава 6	3410	калифорнию	2117	3
Глава 6	3411	в	2117	53
Глава 6	3411	калифорнию	2117	3
Глава 6	3412	до	2117	5
Глава 6	3412	нее	2117	4
Глава 6	3412	семь	2117	1
Глава 6	3412	тысяч	2117	1
Глава 6	3412	миль	2117	1
Глава 6	3412	спод	2117	10
Глава 6	3412	вряд	2117	1
Глава 6	3412	ли	2117	3
Глава 6	3412	кинется	2117	1
Глава 6	3412	за	2117	18
Глава 6	3412	мной	2117	2
Глава 6	3412	в	2117	53
Глава 6	3412	калифорнию	2117	3
Глава 6	3413	я	2117	72
Глава 6	3413	похолодел	2117	2
Глава 6	3413	от	2117	11
Глава 6	3413	ужаса	2117	1
Глава 6	3414	ты	2117	26
Глава 6	3414	что	2117	51
Глава 6	3414	же	2117	5
Глава 6	3414	хочешь	2117	1
Глава 6	3414	бежать	2117	2
Глава 6	3415	конечно	2117	8
Глава 6	3415	я	2117	72
Глава 6	3415	хочу	2117	2
Глава 6	3415	бежать	2117	2
Глава 6	3415	не	2117	51
Глава 6	3415	теряя	2117	1
Глава 6	3415	ни	2117	6
Глава 6	3415	минуты	2117	1
Глава 6	3415	ты	2117	26
Глава 6	3415	разве	2117	1
Глава 6	3415	не	2117	51
Глава 6	3415	слышал	2117	3
Глава 6	3415	что	2117	51
Глава 6	3416	говорил	2117	3
Глава 6	3416	спод	2117	10
Глава 6	3417	но	2117	14
Глава 6	3417	ведь	2117	5
Глава 6	3417	ты	2117	26
Глава 6	3417	его	2117	18
Глава 6	3417	не	2117	51
Глава 6	3417	боишься	2117	1
Глава 6	3418	еще	2117	7
Глава 6	3418	как	2117	30
Глава 6	3418	боюсь	2117	1
Глава 6	3419	но	2117	14
Глава 6	3419	ты	2117	26
Глава 6	3419	же	2117	5
Глава 6	3419	сам	2117	4
Глава 6	3419	говорил	2117	3
Глава 6	3419	что	2117	51
Глава 6	3419	это	2117	10
Глава 6	3419	просто	2117	2
Глава 6	3419	здоровенная	2117	1
Глава 6	3419	туша	2117	1
Глава 6	3419	пока	2117	3
Глава 6	3419	он	2117	31
Глава 6	3420	повернется	2117	1
Глава 6	3420	тебя	2117	3
Глава 6	3420	и	2117	89
Глава 6	3420	след	2117	1
Глава 6	3420	простыл	2117	1
Глава 6	3421	помню	2117	1
Глава 6	3421	говорил	2117	3
Глава 6	3421	но	2117	14
Глава 6	3421	тогда	2117	4
Глава 6	3421	я	2117	72
Глава 6	3421	думал	2117	3
Глава 6	3421	что	2117	51
Глава 6	3421	он	2117	31
Глава 6	3421	за	2117	18
Глава 6	3421	тобой	2117	2
Глава 6	3421	охотится	2117	1
Глава 6	3421	взгляды	2117	3
Глава 6	3422	меняются	2117	1
Глава 6	3423	послушай	2117	2
Глава 6	3423	гасси	2117	11
Глава 6	3423	возьми	2117	4
Глава 6	3423	себя	2117	4
Глава 6	3423	в	2117	53
Глава 6	3423	руки	2117	2
Глава 6	3423	ты	2117	26
Глава 6	3423	не	2117	51
Глава 6	3423	имеешь	2117	1
Глава 6	3423	права	2117	1
Глава 6	3423	бросить	2117	1
Глава 6	3423	все	2117	10
Глава 6	3424	и	2117	89
Глава 6	3424	убежать	2117	1
Глава 6	3425	а	2117	14
Глава 6	3425	что	2117	51
Глава 6	3425	мне	2117	16
Глава 6	3425	еще	2117	7
Глава 6	3425	остается	2117	2
Глава 6	3426	как	2117	30
Глава 6	3426	что	2117	51
Глава 6	3426	непременно	2117	1
Глава 6	3426	помириться	2117	1
Глава 6	3426	с	2117	15
Глава 6	3426	мадлен	2117	7
Глава 6	3426	пока	2117	3
Глава 6	3426	что	2117	51
Глава 6	3426	ты	2117	26
Глава 6	3426	для	2117	2
Глава 6	3426	этого	2117	4
Глава 6	3426	палец	2117	2
Глава 6	3427	о	2117	7
Глава 6	3427	палец	2117	2
Глава 6	3427	не	2117	51
Глава 6	3427	стукнул	2117	2
Глава 6	3428	стукнул	2117	2
Глава 6	3428	и	2117	89
Глава 6	3428	еще	2117	7
Глава 6	3428	как	2117	30
Глава 6	3428	за	2117	18
Глава 6	3428	ужином	2117	3
Глава 6	3428	когда	2117	8
Глава 6	3428	подали	2117	2
Глава 6	3428	рыбу	2117	2
Глава 6	3428	никакого	2117	1
Глава 6	3428	толку	2117	1
Глава 6	3429	облила	2117	1
Глава 6	3429	меня	2117	17
Глава 6	3429	ледяным	2117	1
Глава 6	3429	взглядом	2117	1
Глава 6	3429	и	2117	89
Глава 6	3429	принялась	2117	1
Глава 6	3429	катать	2117	1
Глава 6	3429	хлебные	2117	2
Глава 6	3429	шарики	2117	2
Глава 6	3430	я	2117	72
Глава 6	3430	стал	2117	2
Глава 6	3430	лихорадочно	2117	1
Глава 6	3430	соображать	2117	1
Глава 6	3430	выход	2117	2
Глава 6	3430	есть	2117	1
Глава 6	3430	я	2117	72
Глава 6	3430	в	2117	53
Глава 6	3430	этом	2117	4
Глава 6	3430	уверен	2117	1
Глава 6	3430	надо	2117	4
Глава 6	3430	только	2117	7
Глава 6	3431	его	2117	18
Глава 6	3431	найти	2117	2
Глава 6	3431	и	2117	89
Глава 6	3431	через	2117	1
Глава 6	3431	минуту	2117	2
Глава 6	3431	меня	2117	17
Глава 6	3431	осенило	2117	1
Глава 6	3432	знаешь	2117	1
Глава 6	3432	что	2117	51
Глава 6	3432	ты	2117	26
Глава 6	3432	должен	2117	1
Глава 6	3432	сделать	2117	2
Глава 6	3432	раздобыть	2117	2
Глава 6	3432	этот	2117	2
Глава 6	3432	злосчастный	2117	1
Глава 6	3432	блокнот	2117	3
Глава 6	3433	если	2117	10
Глава 6	3433	ты	2117	26
Глава 6	3433	его	2117	18
Глава 6	3433	отыщешь	2117	1
Глава 6	3433	и	2117	89
Глава 6	3433	дашь	2117	2
Глава 6	3433	прочесть	2117	1
Глава 6	3433	мадлен	2117	7
Глава 6	3433	его	2117	18
Глава 6	3433	содержание	2117	1
Глава 6	3433	убедит	2117	1
Глава 6	3433	ее	2117	4
Глава 6	3433	что	2117	51
Глава 6	3434	она	2117	16
Глава 6	3434	заблуждалась	2117	1
Глава 6	3434	относительно	2117	1
Глава 6	3434	мотивов	2117	1
Глава 6	3434	твоего	2117	1
Глава 6	3434	поведения	2117	1
Глава 6	3434	со	2117	3
Глава 6	3434	стиффи	2117	3
Глава 6	3434	и	2117	89
Глава 6	3434	увидит	2117	2
Глава 6	3435	что	2117	51
Глава 6	3435	они	2117	3
Глава 6	3435	чисты	2117	1
Глава 6	3435	как	2117	30
Глава 6	3435	слеза	2117	1
Глава 6	3435	ребенка	2117	1
Глава 6	3435	она	2117	16
Глава 6	3435	поймет	2117	3
Глава 6	3435	что	2117	51
Глава 6	3435	твои	2117	1
Глава 6	3435	поступки	2117	1
Глава 6	3435	как	2117	30
Глава 6	3435	это	2117	10
Глава 6	3436	там	2117	6
Глава 6	3436	сейчас	2117	2
Глава 6	3436	вспомню	2117	1
Глава 6	3436	вот	2117	10
Глава 6	3436	твоим	2117	1
Глава 6	3436	советником	2117	1
Глава 6	3436	было	2117	8
Глава 6	3436	отчаяние	2117	1
Глава 6	3436	она	2117	16
Глава 6	3436	поймет	2117	3
Глава 6	3436	и	2117	89
Глава 6	3437	простит	2117	2
Глава 6	3438	слабый	2117	1
Глава 6	3438	проблеск	2117	1
Глава 6	3438	надежды	2117	1
Глава 6	3438	вроде	2117	1
Глава 6	3438	бы	2117	8
Глава 6	3438	промелькнул	2117	1
Глава 6	3438	на	2117	22
Глава 6	3438	его	2117	18
Глава 6	3438	искаженном	2117	1
Глава 6	3438	лице	2117	4
Глава 6	3439	да	2117	6
Глава 6	3439	может	2117	6
Глава 6	3439	быть	2117	7
Глава 6	3439	подтвердил	2117	1
Глава 6	3439	он	2117	31
Глава 6	3439	неплохая	2117	1
Глава 6	3439	мысль	2117	2
Глава 6	3439	берти	2117	10
Глава 6	3439	кажется	2117	1
Глава 6	3440	ты	2117	26
Глава 6	3440	прав	2117	1
Глава 6	3441	успех	2117	1
Глава 6	3441	обеспечен	2117	1
Глава 6	3441	tout	2117	2
Глава 6	3441	comprendre	2117	1
Глава 6	3441	c'est	2117	1
Глава 6	3441	tout	2117	2
Глава 6	3441	pardonner	2117	1
Глава 6	3441	кто	2117	2
Глава 6	3441	все	2117	10
Глава 6	3442	поймет	2117	3
Глава 6	3442	тот	2117	4
Глава 6	3442	все	2117	10
Глава 6	3442	простит	2117	2
Глава 6	3442	фр	2117	1
Глава 6	3442	в	2117	53
Глава 6	3442	этом	2117	4
Глава 6	3442	вся	2117	2
Глава 6	3442	суть	2117	2
Глава 6	3443	надежда	2117	1
Глава 6	3443	на	2117	22
Глава 6	3443	его	2117	18
Глава 6	3443	лице	2117	4
Глава 6	3443	погасла	2117	1
Глава 6	3444	только	2117	7
Глава 6	3444	как	2117	30
Глава 6	3444	раздобыть	2117	2
Глава 6	3444	блокнот	2117	3
Глава 6	3444	где	2117	4
Глава 6	3444	он	2117	31
Глава 6	3445	у	2117	10
Глава 6	3445	нее	2117	4
Глава 6	3445	с	2117	15
Глава 6	3445	собой	2117	3
Глава 6	3445	его	2117	18
Глава 6	3445	не	2117	51
Глава 6	3445	было	2117	8
Глава 6	3446	по	2117	7
Глава 6	3446	моему	2117	4
Глава 6	3446	нет	2117	9
Глава 6	3446	хотя	2117	3
Глава 6	3446	при	2117	3
Глава 6	3446	сложившихся	2117	1
Глава 6	3446	обстоятельствах	2117	2
Глава 6	3446	мое	2117	2
Глава 6	3446	обследование	2117	1
Глава 6	3447	было	2117	8
Глава 6	3447	как	2117	30
Глава 6	3447	ты	2117	26
Глава 6	3447	понимаешь	2117	3
Глава 6	3447	весьма	2117	1
Глава 6	3447	поверхностным	2117	1
Глава 6	3448	тогда	2117	4
Глава 6	3448	он	2117	31
Глава 6	3448	наверное	2117	1
Глава 6	3448	в	2117	53
Глава 6	3448	ее	2117	4
Глава 6	3448	комнате	2117	4
Глава 6	3449	час	2117	1
Глава 6	3449	от	2117	11
Глава 6	3449	часу	2117	1
Глава 6	3449	не	2117	51
Глава 6	3449	легче	2117	1
Глава 6	3449	не	2117	51
Глава 6	3449	могу	2117	3
Глава 6	3449	же	2117	5
Глава 6	3449	я	2117	72
Глава 6	3449	обыскивать	2117	1
Глава 6	3449	комнату	2117	3
Глава 6	3449	молодой	2117	3
Глава 6	3450	девушки	2117	2
Глава 6	3451	почему	2117	5
Глава 6	3451	не	2117	51
Глава 6	3451	можешь	2117	1
Глава 6	3451	когда	2117	8
Глава 6	3451	ты	2117	26
Глава 6	3451	появился	2117	2
Глава 6	3451	я	2117	72
Глава 6	3451	читал	2117	2
Глава 6	3451	вот	2117	10
Глава 6	3451	эту	2117	1
Глава 6	3451	книгу	2117	1
Глава 6	3451	конечно	2117	8
